timestamp,pv_kw,load_kw,on_site_use,surplus,deficit,soc_kwh,battery_used_kwh,unmet_load_kwh,total_load_supplied
2005-06-01 00:00:00,0.0,0.9267574468085108,0.0,0.0,0.9267574468085108,0.0,0.0,0.9267574468085108,0.0
2005-06-01 01:00:00,0.0,0.7722978723404256,0.0,0.0,0.7722978723404256,0.0,0.0,0.7722978723404256,0.0
2005-06-01 02:00:00,0.0,0.6178382978723405,0.0,0.0,0.6178382978723405,0.0,0.0,0.6178382978723405,0.0
2005-06-01 03:00:00,0.0,0.6178382978723405,0.0,0.0,0.6178382978723405,0.0,0.0,0.6178382978723405,0.0
2005-06-01 04:00:00,0.0,0.9267574468085108,0.0,0.0,0.9267574468085108,0.0,0.0,0.9267574468085108,0.0
2005-06-01 05:00:00,0.0,1.5445957446808511,0.0,0.0,1.5445957446808511,0.0,0.0,1.5445957446808511,0.0
2005-06-01 06:00:00,0.7646250000000001,2.162434042553192,0.7646250000000001,0.0,1.3978090425531915,0.0,0.0,1.3978090425531915,0.7646250000000001
2005-06-01 07:00:00,2.3988750000000003,1.8535148936170207,1.8535148936170207,0.5453601063829792,0.0,0.4908240957446813,0.0,0.0,1.8535148936170207
2005-06-01 08:00:00,3.36675,1.5445957446808511,1.5445957446808511,1.8221542553191483,0.0,2.130762925531915,0.0,0.0,1.5445957446808511
2005-06-01 09:00:00,4.605375,1.235676595744681,1.235676595744681,3.369698404255318,0.0,5.163491489361702,0.0,0.0,1.235676595744681
2005-06-01 10:00:00,5.529375,1.081217021276596,1.081217021276596,4.448157978723404,0.0,9.166833670212766,0.0,0.0,1.081217021276596
2005-06-01 11:00:00,5.884500000000001,0.9267574468085108,0.9267574468085108,4.9577425531914905,0.0,13.628801968085106,0.0,0.0,0.9267574468085108
2005-06-01 12:00:00,5.73675,0.9267574468085108,0.9267574468085108,4.809992553191489,0.0,17.957795265957447,0.0,0.0,0.9267574468085108
2005-06-01 13:00:00,5.653125,0.9267574468085108,0.9267574468085108,4.72636755319149,0.0,22.211526063829787,0.0,0.0,0.9267574468085108
2005-06-01 14:00:00,4.297125,1.081217021276596,1.081217021276596,3.215907978723404,0.0,25.10584324468085,0.0,0.0,1.081217021276596
2005-06-01 15:00:00,3.003,1.235676595744681,1.235676595744681,1.7673234042553188,0.0,26.69643430851064,0.0,0.0,1.235676595744681
2005-06-01 16:00:00,1.5990000000000002,1.5445957446808511,1.5445957446808511,0.054404255319149,0.0,26.745398138297872,0.0,0.0,1.5445957446808511
2005-06-01 17:00:00,0.31275,2.471353191489362,0.31275,0.0,2.158603191489362,24.346950147754136,2.158603191489362,0.0,2.471353191489362
2005-06-01 18:00:00,0.0,3.7070297872340414,0.0,0.0,3.7070297872340414,20.228028161938532,3.707029787234042,0.0,3.707029787234042
2005-06-01 19:00:00,0.0,4.015948936170212,0.0,0.0,4.015948936170212,15.765862677304963,4.015948936170212,0.0,4.015948936170212
2005-06-01 20:00:00,0.0,2.471353191489362,0.0,0.0,2.471353191489362,13.019914686761227,2.471353191489362,0.0,2.471353191489362
2005-06-01 21:00:00,0.0,1.5445957446808511,0.0,0.0,1.5445957446808511,11.303697192671393,1.5445957446808511,0.0,1.5445957446808511
2005-06-01 22:00:00,0.0,1.235676595744681,0.0,0.0,1.235676595744681,9.930723197399526,1.235676595744681,0.0,1.235676595744681
2005-06-01 23:00:00,0.0,0.9267574468085108,0.0,0.0,0.9267574468085108,8.900992700945626,0.9267574468085108,0.0,0.9267574468085108
2005-06-02 00:00:00,0.0,0.9267574468085108,0.0,0.0,0.9267574468085108,7.871262204491725,0.9267574468085108,0.0,0.9267574468085108
